"","ID","log2FC","AveExpr","t","P.Value","adj.P.Val","B"
"575","HBD",-0.856968180338545,22.546241124471,-1.75114461839088,0.107314082259325,0.49065236648374,-4.21512102076241
"168","TPM1",0.624970626831054,20.4371606826782,1.74141467764455,0.109061735074775,0.496256985914406,-4.22529102923337
"413","RPL7",-0.287588119506835,22.365381304423,-1.7374336674234,0.109784139234744,0.497165316248768,-4.22944484285007
"307","RDH11",-0.344792556762693,20.4099103927612,-1.73259657181331,0.110667676729761,0.498202862494976,-4.23448618335558
"719","GPX4",0.218480555216472,21.7208868026733,1.72378489405268,0.112293631594253,0.498202862494976,-4.24365366601585
"852","SND1",-0.65921579996745,22.1369822184245,-1.72259240417046,0.112515311693434,0.498202862494976,-4.24489268193882
"653","CNDP2",0.228455352783208,23.1433691660563,1.7193371198856,0.113122457567198,0.498202862494976,-4.24827298865145
"696","PDIA4",-0.326441319783527,21.5204706192017,-1.71696251356371,0.113567197825384,0.498202862494976,-4.2507369548345
"512","ATL1",-0.42517000834147,21.0008792241414,-1.71454947207999,0.114020740549441,0.498202862494976,-4.25323920690694
"366","PSMD3",-0.340062967936199,19.4171559651693,-1.71403526850624,0.114117596975131,0.498202862494976,-4.25377221225186
"733","HBB",-0.80717862447103,28.6959016799927,-1.71357566396312,0.114204231360573,0.498202862494976,-4.25424856008365
"17","IGHA1",-0.908302052815758,21.7303347269694,-1.70693286900721,0.115462973625359,0.501394008756697,-4.26112678254959
"796","HIST1H4A",0.709854380289717,21.8385957082113,1.70263649352512,0.11628368716374,0.502662665875984,-4.26556884719598
"774","ATP1B1",0.277744038899738,24.6572776794434,1.6844835444347,0.119809151995322,0.512769114332149,-4.28427951559231
"665","OLA1",0.333013407389325,19.6599665323893,1.68286434849257,0.120128196401576,0.512769114332149,-4.28594386240551
"539","IARS2",-0.295571772257487,19.6520132064819,-1.68152339031362,0.120392989759435,0.512769114332149,-4.28732163731698
"345","NDRG2",0.497088495890298,22.5329640070597,1.6784012965192,0.121011510935897,0.512769114332149,-4.29052742377015
"709","ERP29",-0.39127705891927,22.5043612162272,-1.67430016746588,0.121828286037054,0.512769114332149,-4.29473416539148
"421","EEF1B2",-0.803287506103516,23.0273798624674,-1.67019307093865,0.122651159232902,0.512769114332149,-4.29894208063825
"52","DYNLT3",-0.492203394571939,19.7213254928589,-1.66250059760097,0.124205673076867,0.512769114332149,-4.30680996534846
"908","IMMT",-0.254060745239256,23.8195657730103,-1.66225124351773,0.124256354524334,0.512769114332149,-4.30706471105123
"146","BAG3",0.379924647013346,18.8518149693807,1.65938917983097,0.124839386957584,0.512769114332149,-4.30998732885637
"855","LARS",-0.435709762573244,22.2683561325073,-1.65842294064377,0.125036767215765,0.512769114332149,-4.31097345758825
"869","MDH1",0.202835083007809,26.1797740936279,1.65780636717177,0.125162863473979,0.512769114332149,-4.31160257654427
"9","RTN3",-0.892648188273113,20.4370278040568,-1.65740184843369,0.125245653380866,0.512769114332149,-4.31201526406123
"383","HSPA4L",-0.308175659179685,20.438160832723,-1.65535082033719,0.125666169958955,0.512769114332149,-4.31410695315008
"295","HSDL2",-0.347823333740232,18.8094327290853,-1.65260659788049,0.126230767214982,0.512769114332149,-4.31690359610787
"923","DARS",-0.391698201497396,23.7793047587077,-1.64077867931045,0.128690033089645,0.512769114332149,-4.32893128585969
"259","NUCB1",-0.40750783284505,20.9732735951742,-1.63564515542203,0.12977051626674,0.512769114332149,-4.33413817711199
"94","NAP1L4",-0.582003402709961,20.5444988886515,-1.63276885247579,0.130379404475584,0.512769114332149,-4.33705202742167
"691","IGHG1",-1.0167781829834,23.2478910446167,-1.63210372863285,0.130520563883707,0.512769114332149,-4.3377254684117
"927","FARSB",-0.511073811848962,24.7647733052572,-1.63035015805298,0.130893371362744,0.512769114332149,-4.33950030729357
"925","CNTN1",0.320003000895182,23.4268581390381,1.63000705258327,0.13096642506765,0.512769114332149,-4.33984746214615
"823","GAA",0.3510191599528,21.8369286219279,1.61907032664793,0.133313978677756,0.512769114332149,-4.35089394843866
"829","CBR1",0.335892105102538,24.007143719991,1.61618378296378,0.133939720083471,0.512769114332149,-4.35380317450565
"726","TUFM",-0.435286331176759,23.7242970148722,-1.6132740587995,0.134573100642126,0.512769114332149,-4.3567330864136
"378","FLOT1",0.349243036905924,19.0431117375692,1.61287569434151,0.134660020194541,0.512769114332149,-4.35713400501375
"247","RPL30",-0.359158833821614,22.6158538818359,-1.61150624076158,0.134959199344013,0.512769114332149,-4.35851185288637
"803","DCTN2",0.323285293579103,21.2944509506226,1.61062660115217,0.135151678844717,0.512769114332149,-4.35939656854539
"234","GMFB",0.283594894409182,20.5250310897827,1.60954451658655,0.135388787554347,0.512769114332149,-4.36048455800642
"870","ALDH9A1",0.302628707885743,22.8741142908732,1.60869173026075,0.135575909437458,0.512769114332149,-4.36134173382882
"579","APOD",0.323238245646159,21.8133258183797,1.60734558923317,0.135871747702088,0.512769114332149,-4.36269432926694
"844","RAB7A",-0.271860885620113,23.4123810450236,-1.60265018383028,0.136908088483084,0.512769114332149,-4.36740768708059
"192","DNAJB2",0.41501375834147,18.8663400650024,1.59974688023181,0.137552353238439,0.512769114332149,-4.37031853049695
"141","AP2A2",-0.276041412353513,19.9860296885173,-1.59744916675015,0.138064116673595,0.512769114332149,-4.37262027410348
"38","HMOX2",-0.481249872843425,19.7245564142863,-1.59506214412833,0.138597538880802,0.512769114332149,-4.37500966507858
"888","CCT8",-0.309062576293945,23.0490078608195,-1.59162532007221,0.139368729529356,0.512769114332149,-4.37844663302606
"7","SYNCRIP",-0.457846323649087,20.1757259368896,-1.58846566596493,0.140081038872763,0.512769114332149,-4.38160300539757
"356","MTCH2",-0.292322794596354,21.7319753011068,-1.58558505935437,0.14073321463637,0.512769114332149,-4.38447775856911
"790","CCT4",-0.398271560668945,22.5227556228638,-1.58298862234509,0.141323328098795,0.512769114332149,-4.38706657228133
"569","AP2A1",-0.208474985758466,21.2665101369222,-1.58254728603097,0.14142384905291,0.512769114332149,-4.38750639095902
"661","TPPP3",0.328569157918291,20.9859610875448,1.58099802985798,0.14177721030527,0.512769114332149,-4.3890498083645
"318","HINT2",-0.553844070434569,19.3754649480184,-1.57627601656408,0.14285899163442,0.512769114332149,-4.39374910207114
"370","LANCL1",0.489983749389648,21.5499386469523,1.57553723630457,0.143028891676684,0.512769114332149,-4.39448365502742
"552","GSTK1",0.322978210449219,20.0262059529622,1.57208641086366,0.143824828857072,0.512769114332149,-4.39791231504653
"155","SOD2",-0.395866521199546,23.070160484314,-1.57207390405464,0.143827720582711,0.512769114332149,-4.39792473425909
"756","RTN4",-0.220256042480468,22.7646644592285,-1.56978798628107,0.144357104918138,0.512769114332149,-4.40019375866803
"576","FTL",0.8014102935791,23.5149045944214,1.5661729862066,0.145197752750443,0.512769114332149,-4.40377844923505
"592","RNH1",0.25700963338216,21.604514948527,1.56577427368477,0.145290731801575,0.512769114332149,-4.40417354847718
"299","TMEM55B",-0.249113718668618,18.6119349161784,-1.56550478645641,0.145353605121033,0.512769114332149,-4.40444056304147
"160","CALB1",0.579908370971679,19.6352902094523,1.56370729997496,0.145773578337457,0.512769114332149,-4.40622092744116
"654","VAT1",0.337114079793294,21.539649772644,1.56149231566702,0.14629255086759,0.512769114332149,-4.40841330461976
"325","SLC32A1",0.328272883097331,20.2917439142863,1.55965351091155,0.146724605367393,0.512769114332149,-4.41023207374946
"543","HACD3",-0.259368769327799,21.2348286310832,-1.55901922030182,0.146873898743517,0.512769114332149,-4.41085918577972
"620","PGD",0.243247350056968,22.6381353378296,1.55747085781701,0.147238893003701,0.512769114332149,-4.41238944775885
